strategy,a,n,profit,gas_used,detected,detection_risk,alpha,delta,gas_price,victim_balance,logfile,uuid
greedy,100,1,100,30000,False,1,,,,,greedy_ee8c062c-db22-444b-b4fe-20ae79af732d.json,ee8c062c-db22-444b-b4fe-20ae79af732d
uniform,20,5,0,150000,False,77,2.55e+17,2.55e+17,5.0,1000.0,uniform_d88b4c7b-49ee-44e1-b31e-caafc995cedf.json,d88b4c7b-49ee-44e1-b31e-caafc995cedf
optimized,100,1,200,30000,False,13,1.325e+17,3.775e+17,31.0,10000.0,optimized_0fc473e1-f16c-4b93-8dad-a9d7b4667613.json,0fc473e1-f16c-4b93-8dad-a9d7b4667613
optimized,100,1,200,30000,False,1,,,,,optimized_d5ef237e-a2a6-4f0b-9563-5eb2e944031f.json,d5ef237e-a2a6-4f0b-9563-5eb2e944031f
optimized,100,1,0,30000,False,1,1e+16,5e+17,5.0,10000.0,optimized_e138b930-4afa-4765-aa24-2ae5681aa9ef.json,e138b930-4afa-4765-aa24-2ae5681aa9ef
optimized,100,1,0,30000,False,37,3.775e+17,1e+16,1.0,1000.0,optimized_94729053-3372-46e4-949c-9b90e5c092ec.json,94729053-3372-46e4-949c-9b90e5c092ec
greedy,100,1,100,30000,False,1,,,,,greedy_bd982a62-cde4-41dd-98c3-bbfa6a637c02.json,bd982a62-cde4-41dd-98c3-bbfa6a637c02
greedy,100,1,100,30000,False,50,5e+17,5e+17,1.0,10000000.0,greedy_01ead182-42b4-4808-9ce0-0ae0fcead062.json,01ead182-42b4-4808-9ce0-0ae0fcead062
optimized,100,1,0,30000,False,50,5e+17,1e+16,1000.0,100000.0,optimized_cf4b7303-a0fe-4d86-bf6f-f52f5fbb336f.json,cf4b7303-a0fe-4d86-bf6f-f52f5fbb336f
uniform,20,5,80,150000,False,4,,,,,uniform_7d8451b1-6449-4b74-bcb5-6f670b29319a.json,7d8451b1-6449-4b74-bcb5-6f670b29319a
uniform,20,5,80,150000,False,4,,,,,uniform_46a913c4-858c-42ca-b773-fa337961e5c0.json,46a913c4-858c-42ca-b773-fa337961e5c0
greedy,100,1,100,30000,False,1,0.255,0.01,1000.0,1000000.0,greedy_c35c84ae-6b57-43e8-ba4e-b8190dd04beb.json,c35c84ae-6b57-43e8-ba4e-b8190dd04beb
optimized,100,1,200,30000,False,1,0.5,0.1325,177.0,1000.0,optimized_10e13ef0-577b-48b9-91cd-5e4c386f898c.json,10e13ef0-577b-48b9-91cd-5e4c386f898c
optimized,100,1,0,30000,False,13,1.325e+17,5e+17,31.0,10000.0,optimized_b7021563-0dab-479f-ac4a-bf5910336237.json,b7021563-0dab-479f-ac4a-bf5910336237
greedy,100,1,100,30000,False,1,0.01,0.255,5.0,1000.0,greedy_a8cde8d2-36c7-4cda-bc03-8e6ab6011162.json,a8cde8d2-36c7-4cda-bc03-8e6ab6011162
optimized,100,1,200,30000,False,1,,,,,optimized_72565c06-4f56-4957-be38-35714a28b0b7.json,72565c06-4f56-4957-be38-35714a28b0b7
optimized,100,1,200,30000,False,1,,,,,optimized_deba6667-e9be-499d-b82e-71aa67743c02.json,deba6667-e9be-499d-b82e-71aa67743c02
optimized,100,1,200,30000,False,1,0.1325,0.3775,177.0,1000000.0,optimized_d4238a3c-cff8-4774-890b-bde20d702c27.json,d4238a3c-cff8-4774-890b-bde20d702c27
optimized,100,1,200,30000,False,25,2.55e+17,3.775e+17,1.0,1000000.0,optimized_433010c0-bd42-482e-8bb5-925ac9712c7f.json,433010c0-bd42-482e-8bb5-925ac9712c7f
uniform,20,5,80,150000,False,4,,,,,uniform_c964364b-a082-4778-8017-32f6499aac71.json,c964364b-a082-4778-8017-32f6499aac71
optimized,100,1,200,30000,False,1,,,,,optimized_5d29b60b-16ac-44b6-8e0c-13dc18908721.json,5d29b60b-16ac-44b6-8e0c-13dc18908721
optimized,100,1,200,30000,False,1,,,,,optimized_1471b119-f4fe-43cf-a6e9-fa65629bef18.json,1471b119-f4fe-43cf-a6e9-fa65629bef18
optimized,100,1,200,30000,False,25,2.55e+17,5e+17,177.0,100000.0,optimized_f36d55b0-40be-47b6-bccd-396ddabb4d1c.json,f36d55b0-40be-47b6-bccd-396ddabb4d1c
optimized,100,1,200,30000,False,1,,,,,optimized_6b48bacd-4f1c-4c26-9bee-52712025e4c2.json,6b48bacd-4f1c-4c26-9bee-52712025e4c2
uniform,20,5,0,150000,False,50,1.325e+17,2.55e+17,1000.0,100000.0,uniform_57aee97b-3480-45e1-8480-7c5c354d2ff6.json,57aee97b-3480-45e1-8480-7c5c354d2ff6
uniform,20,5,80,150000,False,4,1e+16,2.55e+17,1.0,1000000.0,uniform_bc6ddb6b-cd3d-4ced-a1de-1687ed650d4a.json,bc6ddb6b-cd3d-4ced-a1de-1687ed650d4a
greedy,100,1,100,30000,False,1,,,,,greedy_95c761a6-6b58-41f1-a5a9-c6682c95e51d.json,95c761a6-6b58-41f1-a5a9-c6682c95e51d
uniform,20,5,80,150000,False,90,3.775e+17,1e+16,31.0,10000.0,uniform_e7453adc-064c-4a8b-a7f9-7bbf19d15773.json,e7453adc-064c-4a8b-a7f9-7bbf19d15773
optimized,100,1,0,30000,False,1,1e+16,5e+17,1.0,10000.0,optimized_c9683f64-adb4-4a16-bacf-ff8dcfd3e879.json,c9683f64-adb4-4a16-bacf-ff8dcfd3e879
uniform,20,5,80,150000,False,4,,,,,uniform_bd252a89-f406-49ed-944b-31de6965faa1.json,bd252a89-f406-49ed-944b-31de6965faa1
optimized,100,1,0,30000,False,50,5e+17,1.325e+17,1000.0,100000.0,optimized_b612aec7-9947-4275-96d5-fc4c41ee942f.json,b612aec7-9947-4275-96d5-fc4c41ee942f
greedy,100,1,0,30000,False,50,5e+17,2.55e+17,5.0,10000000.0,greedy_c0196f0f-0e7c-48d2-8df6-42d4183caaed.json,c0196f0f-0e7c-48d2-8df6-42d4183caaed
greedy,100,1,100,30000,False,1,1e+16,5e+17,5.0,10000000.0,greedy_4e25f3e1-9e52-4b60-94e2-7edf3c2f9099.json,4e25f3e1-9e52-4b60-94e2-7edf3c2f9099
uniform,20,5,80,150000,False,4,,,,,uniform_e4998cdc-ecce-47cd-9493-309689af9954.json,e4998cdc-ecce-47cd-9493-309689af9954
greedy,100,1,100,30000,False,1,,,,,greedy_1c3c4c30-372b-4d6d-92a0-1327804dc2c6.json,1c3c4c30-372b-4d6d-92a0-1327804dc2c6
greedy,100,1,100,30000,False,1,0.01,0.1325,1.0,10000000.0,greedy_35f74b6b-35f4-42bf-9780-f94f117f7a1b.json,35f74b6b-35f4-42bf-9780-f94f117f7a1b
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,1.0,10000.0,optimized_4312e3d6-a9e0-41f1-8783-2afaecdde2d6.json,4312e3d6-a9e0-41f1-8783-2afaecdde2d6
optimized,100,1,200,30000,False,13,1.325e+17,5e+17,177.0,1000000.0,optimized_4f7f0082-1deb-45cd-b583-71f5533e5ae4.json,4f7f0082-1deb-45cd-b583-71f5533e5ae4
optimized,100,1,0,30000,False,25,2.55e+17,1e+16,177.0,1000.0,optimized_a5d13ab0-23dc-48e7-a0f8-e83a1f765666.json,a5d13ab0-23dc-48e7-a0f8-e83a1f765666
optimized,100,1,200,30000,False,1,1e+16,1e+16,1000.0,1000000.0,optimized_5e39c5de-6a26-426f-98af-9212194f2fc6.json,5e39c5de-6a26-426f-98af-9212194f2fc6
uniform,20,5,0,150000,False,4,1e+16,1.325e+17,31.0,1000000.0,uniform_79f8dbd5-a184-488a-ad2e-29a37aa029ab.json,79f8dbd5-a184-488a-ad2e-29a37aa029ab
uniform,20,5,80,150000,False,4,,,,,uniform_0f4d2f6b-6c49-47f7-a2af-bfe5729bafbf.json,0f4d2f6b-6c49-47f7-a2af-bfe5729bafbf
greedy,100,1,100,30000,False,1,0.01,0.5,1.0,10000.0,greedy_bc776f8f-d658-45f0-b74b-edf20619db3a.json,bc776f8f-d658-45f0-b74b-edf20619db3a
greedy,100,1,100,30000,False,1,,,,,greedy_57d600f5-bf32-4f61-809b-580e62a7e9e1.json,57d600f5-bf32-4f61-809b-580e62a7e9e1
optimized,100,1,200,30000,False,1,,,,,optimized_7b458d52-490a-46f3-9f82-0d08ac1ced5e.json,7b458d52-490a-46f3-9f82-0d08ac1ced5e
optimized,100,1,200,30000,False,1,1e+16,5e+17,1.0,10000.0,optimized_4edb72de-e6e8-4930-8453-65f89b045360.json,4edb72de-e6e8-4930-8453-65f89b045360
greedy,100,1,100,30000,False,1,0.5,0.01,1.0,10000.0,greedy_a690963e-ee9a-4d2a-81b9-df269a1d8ab1.json,a690963e-ee9a-4d2a-81b9-df269a1d8ab1
optimized,100,1,200,30000,False,1,,,,,optimized_61ea8454-df24-4eef-9e8f-289fa23fa010.json,61ea8454-df24-4eef-9e8f-289fa23fa010
uniform,20,5,80,150000,False,90,3.775e+17,1.325e+17,1.0,10000000.0,uniform_0b7916db-2d08-4268-b090-3148e95c7c91.json,0b7916db-2d08-4268-b090-3148e95c7c91
optimized,100,1,200,30000,False,1,1e+16,3.775e+17,31.0,100000.0,optimized_17c9b4f7-be23-42f4-a809-109a0a2558d9.json,17c9b4f7-be23-42f4-a809-109a0a2558d9
optimized,100,1,200,30000,False,1,,,,,optimized_1c1ec286-4157-4c58-a76a-9a97aa91243d.json,1c1ec286-4157-4c58-a76a-9a97aa91243d
uniform,20,5,80,150000,False,4,,,,,uniform_5620ca0d-35a5-4035-a939-32c3ccb149f1.json,5620ca0d-35a5-4035-a939-32c3ccb149f1
uniform,20,5,80,150000,False,4,,,,,uniform_d671ec8e-97cd-4734-bca8-d8508b7fd0f7.json,d671ec8e-97cd-4734-bca8-d8508b7fd0f7
greedy,100,1,100,30000,False,37,3.775e+17,3.775e+17,31.0,10000.0,greedy_38a549c4-2784-4505-abd3-d52529b75bea.json,38a549c4-2784-4505-abd3-d52529b75bea
greedy,100,1,100,30000,False,1,,,,,greedy_412b0443-77c5-44d1-93d0-65fa0d54bbe9.json,412b0443-77c5-44d1-93d0-65fa0d54bbe9
greedy,100,1,100,30000,False,1,,,,,greedy_29011716-ecda-423e-85e8-a1ea73839e3c.json,29011716-ecda-423e-85e8-a1ea73839e3c
greedy,100,1,100,30000,False,1,,,,,greedy_78fb12f4-6128-4afa-bee6-a4c09ff89d09.json,78fb12f4-6128-4afa-bee6-a4c09ff89d09
uniform,20,5,80,150000,False,4,,,,,uniform_4ef7b331-6806-4e67-83f1-c787a9bc8a5d.json,4ef7b331-6806-4e67-83f1-c787a9bc8a5d
optimized,100,1,200,30000,False,1,,,,,optimized_cc3b05ae-f9ab-4701-aa02-df1ab9370b6e.json,cc3b05ae-f9ab-4701-aa02-df1ab9370b6e
uniform,20,5,80,150000,False,4,1e+16,2.55e+17,1000.0,1000000.0,uniform_004243ea-7743-4629-ba4e-bea76a4be573.json,004243ea-7743-4629-ba4e-bea76a4be573
optimized,100,1,200,30000,False,1,,,,,optimized_71dee2a0-8b5e-4d34-b849-cac0b63bdf3d.json,71dee2a0-8b5e-4d34-b849-cac0b63bdf3d
greedy,100,1,100,30000,False,1,,,,,greedy_a26f2de5-9486-45e7-9821-992bbc37a675.json,a26f2de5-9486-45e7-9821-992bbc37a675
uniform,20,5,80,150000,False,4,,,,,uniform_46972767-885c-4b15-9cf3-9867df0957d6.json,46972767-885c-4b15-9cf3-9867df0957d6
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,1.0,1000000.0,optimized_f06b78ce-4bd9-4ff4-81a2-fdee4997ac5b.json,f06b78ce-4bd9-4ff4-81a2-fdee4997ac5b
uniform,20,5,80,150000,False,77,2.55e+17,5e+17,31.0,100000.0,uniform_d8ddd91e-4c62-4ab2-bd0c-212b5e97cdc0.json,d8ddd91e-4c62-4ab2-bd0c-212b5e97cdc0
optimized,100,1,0,30000,False,37,3.775e+17,1e+16,1000.0,10000.0,optimized_15b1322f-a835-41c4-bbf6-d5a0e0eeaf62.json,15b1322f-a835-41c4-bbf6-d5a0e0eeaf62
uniform,20,5,80,150000,False,4,,,,,uniform_924667f8-f4fc-4ed4-9dab-9c70511d1b8d.json,924667f8-f4fc-4ed4-9dab-9c70511d1b8d
greedy,100,1,100,30000,False,1,,,,,greedy_a4e73c10-68d0-4c9e-8f61-0475c0135adb.json,a4e73c10-68d0-4c9e-8f61-0475c0135adb
greedy,100,1,100,30000,False,1,,,,,greedy_097c3d3a-d154-487d-920c-dabcadc2ada8.json,097c3d3a-d154-487d-920c-dabcadc2ada8
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,1.0,1000.0,greedy_d87276c9-ceb6-4bd3-89fa-bbc89f364b78.json,d87276c9-ceb6-4bd3-89fa-bbc89f364b78
greedy,100,1,100,30000,False,1,,,,,greedy_81055716-3056-4887-9732-c39c963caf69.json,81055716-3056-4887-9732-c39c963caf69
greedy,100,1,100,30000,False,37,3.775e+17,1e+16,1.0,1000000.0,greedy_4ccaa6fe-18ec-42da-8613-b0d6a4643b23.json,4ccaa6fe-18ec-42da-8613-b0d6a4643b23
greedy,100,1,100,30000,False,1,0.5,0.3775,5.0,10000.0,greedy_f4e324a2-f4c7-46b1-9702-4214fbcc8db6.json,f4e324a2-f4c7-46b1-9702-4214fbcc8db6
optimized,100,1,200,30000,False,1,,,,,optimized_d23ac1c6-b1b6-4f8b-a1a1-ee84e14d94d9.json,d23ac1c6-b1b6-4f8b-a1a1-ee84e14d94d9
greedy,100,1,100,30000,False,1,,,,,greedy_eab61ee1-e80f-4b6e-b7ba-95770d3f3f78.json,eab61ee1-e80f-4b6e-b7ba-95770d3f3f78
optimized,100,1,0,30000,False,50,5e+17,5e+17,1000.0,100000.0,optimized_caec23fd-567d-4c6f-b866-631adc91357a.json,caec23fd-567d-4c6f-b866-631adc91357a
greedy,100,1,100,30000,False,1,,,,,greedy_438be72e-4e18-4833-9a1c-773d83a794d7.json,438be72e-4e18-4833-9a1c-773d83a794d7
greedy,100,1,100,30000,False,1,,,,,greedy_78da2062-1178-44c9-b5a3-b20e38671511.json,78da2062-1178-44c9-b5a3-b20e38671511
optimized,100,1,200,30000,False,1,,,,,optimized_e312f315-2b6a-4c44-b592-87f08e2ee184.json,e312f315-2b6a-4c44-b592-87f08e2ee184
greedy,100,1,100,30000,False,1,1e+16,2.55e+17,1.0,1000.0,greedy_23dab98a-b75a-458a-81cb-176626102310.json,23dab98a-b75a-458a-81cb-176626102310
uniform,20,5,80,150000,False,4,0.255,0.01,5.0,10000000.0,uniform_fdcc1ea3-009d-4e91-80c2-399168e5c637.json,fdcc1ea3-009d-4e91-80c2-399168e5c637
greedy,100,1,100,30000,False,1,0.3775,0.3775,1000.0,100000.0,greedy_5414fee3-6b2e-484d-bdd6-67ea082e0186.json,5414fee3-6b2e-484d-bdd6-67ea082e0186
uniform,20,5,80,150000,False,96,5e+17,5e+17,1.0,100000.0,uniform_89407e16-87b1-41eb-af84-7c7a1739e253.json,89407e16-87b1-41eb-af84-7c7a1739e253
uniform,20,5,80,150000,False,4,,,,,uniform_3bf83d1d-bed3-4a17-bcda-05a6a1d7d06a.json,3bf83d1d-bed3-4a17-bcda-05a6a1d7d06a
optimized,100,1,200,30000,False,1,,,,,optimized_aae512c1-fd37-4249-9007-bf3060caab5e.json,aae512c1-fd37-4249-9007-bf3060caab5e
optimized,100,1,200,30000,False,25,2.55e+17,1e+16,177.0,100000.0,optimized_17b7f016-b7ce-4aa7-a0ea-91d91a6193df.json,17b7f016-b7ce-4aa7-a0ea-91d91a6193df
optimized,100,1,200,30000,False,1,,,,,optimized_49ff6e8e-2a30-406b-9a11-7d7afcfbb76e.json,49ff6e8e-2a30-406b-9a11-7d7afcfbb76e
greedy,100,1,100,30000,False,1,,,,,greedy_4f5c7fbb-5438-47fc-ad12-f5748f305179.json,4f5c7fbb-5438-47fc-ad12-f5748f305179
greedy,100,1,100,30000,False,50,5e+17,5e+17,1.0,1000.0,greedy_9c6d7bfe-ab88-4cea-882a-f874add49ed0.json,9c6d7bfe-ab88-4cea-882a-f874add49ed0
optimized,100,1,200,30000,False,1,,,,,optimized_a36739cc-1a3c-45e7-8a67-a18a862ee4df.json,a36739cc-1a3c-45e7-8a67-a18a862ee4df
greedy,100,1,100,30000,False,13,1.325e+17,2.55e+17,31.0,1000.0,greedy_7d5b0bf9-3396-4818-9ef3-9fb1310bb679.json,7d5b0bf9-3396-4818-9ef3-9fb1310bb679
uniform,20,5,0,150000,False,77,2.55e+17,3.775e+17,177.0,10000000.0,uniform_a8a0a00e-a8f8-4130-b0e6-31967e38df40.json,a8a0a00e-a8f8-4130-b0e6-31967e38df40
optimized,100,1,0,30000,False,13,1.325e+17,2.55e+17,1.0,10000000.0,optimized_0fc35cfd-010c-480e-9bdb-0b3f0642f3b2.json,0fc35cfd-010c-480e-9bdb-0b3f0642f3b2
optimized,100,1,200,30000,False,25,2.55e+17,5e+17,1000.0,1000000.0,optimized_5e894f96-2d0b-4ac3-a483-3ea10a81ba55.json,5e894f96-2d0b-4ac3-a483-3ea10a81ba55
greedy,100,1,100,30000,False,1,,,,,greedy_c90a1595-2623-4f6d-8da9-153307d55cf0.json,c90a1595-2623-4f6d-8da9-153307d55cf0
uniform,20,5,80,150000,False,4,,,,,uniform_5f6cc8ae-12d2-4d47-b735-feb15f2f6d3e.json,5f6cc8ae-12d2-4d47-b735-feb15f2f6d3e
optimized,100,1,200,30000,False,1,0.255,0.3775,177.0,100000.0,optimized_a764ed6d-33c4-4fc9-8965-1ddc646b4d99.json,a764ed6d-33c4-4fc9-8965-1ddc646b4d99
greedy,100,1,0,30000,False,1,1e+16,5e+17,31.0,100000.0,greedy_a1701537-4f73-4efa-a524-0ad00aab7861.json,a1701537-4f73-4efa-a524-0ad00aab7861
greedy,100,1,100,30000,False,1,0.01,0.255,31.0,1000.0,greedy_25457e92-5d2f-414a-8f5f-f52c96f7d7ee.json,25457e92-5d2f-414a-8f5f-f52c96f7d7ee
greedy,100,1,100,30000,False,37,3.775e+17,1.325e+17,1000.0,100000.0,greedy_8f4636be-7cda-4422-b523-6997932acac3.json,8f4636be-7cda-4422-b523-6997932acac3
optimized,100,1,200,30000,False,1,,,,,optimized_c3454a4c-3414-4b5c-8065-27671308b818.json,c3454a4c-3414-4b5c-8065-27671308b818
uniform,20,5,80,150000,False,4,,,,,uniform_802dd2b3-fc9e-4f1d-8b7f-1561fbf3703f.json,802dd2b3-fc9e-4f1d-8b7f-1561fbf3703f
greedy,100,1,100,30000,False,1,,,,,greedy_119882e6-cad8-4476-ba34-0bae1aff018b.json,119882e6-cad8-4476-ba34-0bae1aff018b
greedy,100,1,100,30000,False,1,0.255,0.3775,1000.0,1000.0,greedy_fb3708e9-646b-4dfe-86dc-f1353a74955f.json,fb3708e9-646b-4dfe-86dc-f1353a74955f
greedy,100,1,100,30000,False,1,1e+16,1.325e+17,1000.0,100000.0,greedy_128d1c08-05cc-4ded-b062-d9d710c1f1e7.json,128d1c08-05cc-4ded-b062-d9d710c1f1e7
uniform,20,5,0,150000,False,96,5e+17,1e+16,1.0,100000.0,uniform_de85551e-ef9f-4550-ad59-7a01a6b32bd6.json,de85551e-ef9f-4550-ad59-7a01a6b32bd6
optimized,100,1,0,30000,False,13,1.325e+17,3.775e+17,31.0,100000.0,optimized_c4680af0-3d95-437c-9315-8e46b91221e2.json,c4680af0-3d95-437c-9315-8e46b91221e2
optimized,100,1,200,30000,False,1,,,,,optimized_c9c51dff-f2f6-40d6-8d84-9adf7a2ee907.json,c9c51dff-f2f6-40d6-8d84-9adf7a2ee907
greedy,100,1,100,30000,False,1,1e+16,5e+17,1000.0,1000000.0,greedy_8824172d-2b30-45c4-adeb-b4cea6346c19.json,8824172d-2b30-45c4-adeb-b4cea6346c19
optimized,100,1,200,30000,False,1,0.3775,0.1325,1.0,100000.0,optimized_4d47a1e5-e384-41e8-8538-56adf5c2100e.json,4d47a1e5-e384-41e8-8538-56adf5c2100e
greedy,100,1,100,30000,False,1,,,,,greedy_dad4144a-2ef8-4baf-a3e6-89c0f9004a91.json,dad4144a-2ef8-4baf-a3e6-89c0f9004a91
uniform,20,5,80,150000,False,4,,,,,uniform_6abb6d94-f62e-442e-9b17-f61bcf799cfe.json,6abb6d94-f62e-442e-9b17-f61bcf799cfe
uniform,20,5,80,150000,False,4,0.1325,0.255,1000.0,10000000.0,uniform_d565cc7a-4b1d-4c95-bad0-b012b69b7890.json,d565cc7a-4b1d-4c95-bad0-b012b69b7890
greedy,100,1,0,30000,False,25,2.55e+17,5e+17,177.0,10000000.0,greedy_d3d767e2-4ca1-453d-a358-c07643b10814.json,d3d767e2-4ca1-453d-a358-c07643b10814
optimized,100,1,200,30000,False,50,5e+17,5e+17,1.0,1000000.0,optimized_3c6d0aea-f5c3-4464-83e8-54b563938cb3.json,3c6d0aea-f5c3-4464-83e8-54b563938cb3
uniform,20,5,80,150000,False,4,,,,,uniform_264369e3-790e-4bf1-a6f3-ee7612241d16.json,264369e3-790e-4bf1-a6f3-ee7612241d16
greedy,100,1,100,30000,False,1,,,,,greedy_746d0f1a-9d34-499d-acdc-03984f50e722.json,746d0f1a-9d34-499d-acdc-03984f50e722
uniform,20,5,80,150000,False,4,,,,,uniform_dcf852f6-d5ce-4707-851d-e7f8ade985d8.json,dcf852f6-d5ce-4707-851d-e7f8ade985d8
optimized,100,1,200,30000,False,37,3.775e+17,3.775e+17,31.0,1000.0,optimized_77938197-b9f3-4bda-a62a-080337475ba7.json,77938197-b9f3-4bda-a62a-080337475ba7
uniform,20,5,80,150000,False,96,5e+17,1e+16,31.0,100000.0,uniform_ecd6abde-d57a-41bf-89fb-58c7eb4f1bab.json,ecd6abde-d57a-41bf-89fb-58c7eb4f1bab
uniform,20,5,80,150000,False,4,,,,,uniform_4ff89fbb-7407-4232-a767-60bccfde207b.json,4ff89fbb-7407-4232-a767-60bccfde207b
optimized,100,1,200,30000,False,1,1e+16,5e+17,1.0,100000.0,optimized_7aac9a3d-ff25-4d02-aca4-a97aa1dd0277.json,7aac9a3d-ff25-4d02-aca4-a97aa1dd0277
greedy,100,1,100,30000,False,1,,,,,greedy_29a75571-f6a5-4096-8272-45ce843cf94e.json,29a75571-f6a5-4096-8272-45ce843cf94e
optimized,100,1,200,30000,False,25,2.55e+17,2.55e+17,177.0,100000.0,optimized_310ec951-8a4d-40c2-892f-28dd2636a2af.json,310ec951-8a4d-40c2-892f-28dd2636a2af
optimized,100,1,200,30000,False,1,1e+16,1.325e+17,1000.0,1000000.0,optimized_f62a2221-14f1-45bb-b71a-608f35331916.json,f62a2221-14f1-45bb-b71a-608f35331916
greedy,100,1,100,30000,False,1,0.01,0.1325,1000.0,10000.0,greedy_2b2ba781-f667-4a6e-8281-1878e57da745.json,2b2ba781-f667-4a6e-8281-1878e57da745
greedy,100,1,100,30000,False,25,2.55e+17,2.55e+17,31.0,10000.0,greedy_0faf6fb6-17b0-42a4-b1a5-76f7559aa61c.json,0faf6fb6-17b0-42a4-b1a5-76f7559aa61c
optimized,100,1,200,30000,False,1,,,,,optimized_795b104f-70ae-4c4a-8062-323b60436681.json,795b104f-70ae-4c4a-8062-323b60436681
uniform,20,5,80,150000,False,4,,,,,uniform_d14cce65-658c-486d-99a2-3938d3cf0ed0.json,d14cce65-658c-486d-99a2-3938d3cf0ed0
uniform,20,5,80,150000,False,4,0.1325,0.1325,31.0,100000.0,uniform_51d17d2c-2fac-48f4-bdc2-d7fa76b64b32.json,51d17d2c-2fac-48f4-bdc2-d7fa76b64b32
uniform,20,5,0,150000,False,50,1.325e+17,1.325e+17,1.0,10000.0,uniform_bf964e51-92aa-4057-a1de-914f64bead5a.json,bf964e51-92aa-4057-a1de-914f64bead5a
optimized,100,1,200,30000,False,1,,,,,optimized_63ae4a37-15fa-45a1-9812-ca240208cb42.json,63ae4a37-15fa-45a1-9812-ca240208cb42
greedy,100,1,100,30000,False,1,,,,,greedy_de5c5bd8-fc95-44d6-906f-e299e7cd78ef.json,de5c5bd8-fc95-44d6-906f-e299e7cd78ef
uniform,20,5,80,150000,False,50,1.325e+17,1.325e+17,5.0,100000.0,uniform_ada74524-4473-4b39-88b3-c89f5101673c.json,ada74524-4473-4b39-88b3-c89f5101673c
greedy,100,1,100,30000,False,13,1.325e+17,2.55e+17,1000.0,1000.0,greedy_51f5a07d-afe1-4dcd-a1e7-fb740875143f.json,51f5a07d-afe1-4dcd-a1e7-fb740875143f
uniform,20,5,80,150000,False,4,,,,,uniform_16d93b90-cd0f-4d1d-9dbb-3ab88ff9a482.json,16d93b90-cd0f-4d1d-9dbb-3ab88ff9a482
greedy,100,1,100,30000,False,1,,,,,greedy_05586090-ad42-4c25-9ebc-0243e30ac2aa.json,05586090-ad42-4c25-9ebc-0243e30ac2aa
uniform,20,5,80,150000,False,77,2.55e+17,2.55e+17,5.0,10000000.0,uniform_dc733911-e971-4898-b005-43196020069d.json,dc733911-e971-4898-b005-43196020069d
optimized,100,1,200,30000,False,1,,,,,optimized_9c98ef7a-12b1-4916-a445-7a7d3a5c3616.json,9c98ef7a-12b1-4916-a445-7a7d3a5c3616
optimized,100,1,0,30000,False,50,5e+17,3.775e+17,31.0,10000000.0,optimized_97052837-74b7-48dd-a16f-0001b9f83bf5.json,97052837-74b7-48dd-a16f-0001b9f83bf5
greedy,100,1,100,30000,False,50,5e+17,1e+16,1.0,1000.0,greedy_8d41b870-e027-470b-a179-e3b438de0654.json,8d41b870-e027-470b-a179-e3b438de0654
uniform,20,5,0,150000,False,4,1e+16,2.55e+17,1000.0,10000.0,uniform_1e0c5576-8b69-4a15-818c-cc5569310bbc.json,1e0c5576-8b69-4a15-818c-cc5569310bbc
greedy,100,1,100,30000,False,1,0.1325,0.3775,5.0,10000000.0,greedy_3a1ab6f6-068e-4b3f-88c4-6963267fa5e6.json,3a1ab6f6-068e-4b3f-88c4-6963267fa5e6
uniform,20,5,80,150000,False,4,,,,,uniform_a0aebf1f-6794-4095-91c9-02e3e67d7210.json,a0aebf1f-6794-4095-91c9-02e3e67d7210
greedy,100,1,100,30000,False,1,,,,,greedy_8476528f-f411-4764-b3e6-85e91a85ceee.json,8476528f-f411-4764-b3e6-85e91a85ceee
optimized,100,1,200,30000,False,1,1e+16,5e+17,5.0,100000.0,optimized_ea22b62b-782a-4acd-b854-28843b050f46.json,ea22b62b-782a-4acd-b854-28843b050f46
greedy,100,1,100,30000,False,1,,,,,greedy_b2f46f0b-ba3a-4354-9d09-c4cdb5f95204.json,b2f46f0b-ba3a-4354-9d09-c4cdb5f95204
greedy,100,1,100,30000,False,1,,,,,greedy_9ddc1d08-8b3c-4885-98dd-b04c6cbdae99.json,9ddc1d08-8b3c-4885-98dd-b04c6cbdae99
optimized,100,1,200,30000,False,1,,,,,optimized_e7379487-9fe4-4508-a58f-476493edd482.json,e7379487-9fe4-4508-a58f-476493edd482
optimized,100,1,200,30000,False,1,0.3775,0.01,31.0,1000.0,optimized_fb7043c1-b106-404a-8cd7-9120009440f2.json,fb7043c1-b106-404a-8cd7-9120009440f2
uniform,20,5,80,150000,False,4,0.5,0.3775,5.0,1000.0,uniform_4a1638ad-db2c-4850-8707-82ee827c4be4.json,4a1638ad-db2c-4850-8707-82ee827c4be4
uniform,20,5,80,150000,False,4,,,,,uniform_3cf9615b-d87b-487d-afc2-0ccfeda632c8.json,3cf9615b-d87b-487d-afc2-0ccfeda632c8
greedy,100,1,100,30000,False,1,,,,,greedy_d4c0bca4-4eed-4185-9d3d-bbe9988381fd.json,d4c0bca4-4eed-4185-9d3d-bbe9988381fd
greedy,100,1,0,30000,False,50,5e+17,3.775e+17,31.0,1000.0,greedy_d6623807-863f-4c91-9af5-d7ae0e14ade1.json,d6623807-863f-4c91-9af5-d7ae0e14ade1
